"CID","G","GS","RA","W","SVO","L","BS","SV","SD","MD","HLD","BF","AB","IP","X1B","X2B","X3B","HA","TB","HR","R","ER","IBB","BB","K","SH","SF","WP","DP","HP","IR","IRS","GB","FB","SB","CS","outs","UBB","ERA","WHIP","FIP","K9","BB9","HR9","H9","R9","BAA","OBPA","SLGA","OPSA","pBABIP","WOBAa","Krate","BBrate","HRrate","BIPrate","X1Brate","X2Brate","X3Brate","dRPW","RAA9","WPGAA","fWAA","fWAA.500"
"61242",8,4,4,0,0,1,0,0,0,0,0,115,100,26,23,4,0,30,43,3,17,17,0,14,13,0,1,2,2,0,2,0,30,28,4,4,78,14,5.88461538461539,1.69230769230769,5.23894932228266,4.5,4.84615384615385,1.03846153846154,10.3846153846154,5.88461538461539,0.3,0.382608695652174,0.43,0.812608695652174,0.317647058823529,0.350740925407355,0.11304347826087,0.121739130434783,0.0260869565217391,0.739130434782609,0.2,0.0347826086956522,0,26.71875,-1.11052836052836,-0.0415636345460907,-0.12007272202204,-0.522055313139304
"61244",50,0,50,1,9,0,5,2,6,11,6,286,262,65,55,20,2,84,129,7,32,31,1,17,45,1,3,1,6,3,31,14,71,65,3,5,195,16,4.29230769230769,1.53846153846154,3.87741086074419,6.23076923076923,2.35384615384615,0.969230769230769,11.6307692307692,4.43076923076923,0.320610687022901,0.36013986013986,0.49236641221374,0.852506272353601,0.36150234741784,0.358868633178433,0.157342657342657,0.0559440559440559,0.0244755244755245,0.748251748251748,0.192307692307692,0.0699300699300699,0.00699300699300699,28.53,0.343317793317793,0.0120335714447176,0.0869091271007381,0.151939033392899
"61245",42,49,390.2,284,102,178,4,28,0,-1.1,0,0,0,0,105,93,23,20,13,8,13,5,24,5,6,0,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-19,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NA,Inf,NA,-0.851063829787234,NA,Inf,-Inf,Inf,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61248",4,5,44,26,11,14,1,3,0,-0.6,0,0,0,0,12,11,4,3,0,0,3,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,Inf,Inf,-Inf,Inf,NA,NA,Inf,Inf,Inf,NA,NA,NA,-1.5,NA,Inf,-Inf,NA,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61249",49,41,335.1,257,8,248,1,16,0,2.4,0,0,0,0,57,57,8,8,8,6,6,3,16,3,13,0,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-13,Inf,-Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NA,Inf,NA,-0.103626943005181,NA,Inf,-Inf,Inf,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61250",15,8,69,20,3,16,1,0,0,-0.6,0,0,0,0,15,15,1,0,0,0,3,1,4,0,5,0,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-4,Inf,-Inf,-Inf,Inf,NA,NA,NA,Inf,NA,NA,NA,NA,0,NA,Inf,-Inf,NA,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61253",33,1,32,2,2,0,1,1,8,5,1,189,166,42.3333333333333,27,11,0,43,69,5,18,18,0,21,37,0,0,2,1,2,21,9,40,46,3,4,127,21,3.82677165354331,1.51181102362205,4.39915525807914,7.86614173228346,4.46456692913386,1.06299212598425,9.14173228346457,3.82677165354331,0.259036144578313,0.349206349206349,0.41566265060241,0.764868999808759,0.306451612903226,0.330476033116295,0.195767195767196,0.111111111111111,0.0264550264550265,0.656084656084656,0.142857142857143,0.0582010582010582,0,28.4848484848485,0.947315370543717,0.033256816199939,0.156430209533046,0.413836533156207
"61259",65,34,31,15,1,7,0,1,7,4,3,1028,930,244.333333333333,160,42,5,243,403,36,126,113,0,73,172,6,9,6,22,10,19,4,285,236,5,10,733,73,4.16234652114598,1.29331514324693,4.52738462504265,6.3356070941337,2.68894952251023,1.32605729877217,8.95088676671214,4.64120054570259,0.261290322580645,0.317120622568093,0.433333333333333,0.750453955901427,0.283173734610123,0.318007204511864,0.167315175097276,0.071011673151751,0.0350194552529183,0.716926070038911,0.155642023346304,0.0408560311284047,0.00486381322957198,25.8153846153846,0.132886478384432,0.00514756918652447,0.139746970878609,0.0679703165751988
"61262",196,104,92,37,5,45,3,2,22,11,8,3218,2935,751,510,163,17,793,1299,103,402,382,4,235,535,11,19,21,52,18,64,17,766,833,44,43,2253,231,4.57789613848202,1.36351531291611,4.40452342860243,6.41145139813582,2.81624500665779,1.23435419440746,9.50332889480693,4.81757656458056,0.270187393526405,0.323803604723431,0.442589437819421,0.766393042542852,0.297927461139896,0.324410189115806,0.166252330640149,0.0717837165941579,0.0320074580484773,0.723119950279677,0.158483530142946,0.0506525792417651,0.0052827843380982,25.7908163265306,-0.0434895404935354,-0.00168624133268703,-0.140707471205329,-0.0218625654452034
"61269",37,20,116,97,4,93,0,12,0,1.6,0,0,0,0,25,25,2,2,1,0,4,3,3,1,1,0,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2,Inf,NA,-Inf,Inf,Inf,NA,Inf,Inf,Inf,NA,Inf,NA,-1.81818181818182,NA,Inf,-Inf,NA,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61273",4,0,4,0,0,0,0,0,1,0,0,14,10,3,2,0,0,2,2,0,2,2,0,4,3,0,0,0,0,0,0,0,2,3,0,1,9,4,6,2,5.12356470689804,9,12,0,6,6,0.2,0.428571428571429,0.2,0.628571428571429,0.285714285714286,0.321770220758893,0.214285714285714,0.285714285714286,0,0.5,0.142857142857143,0,0,29.25,-1.22591297591298,-0.0419115547320676,-0.0139705182440225,-0.498947080143661
"61274",21,0,21,2,3,2,3,0,4,6,2,106,98,25.3333333333333,15,5,1,24,40,3,17,15,1,8,17,0,0,0,1,0,10,5,21,33,1,2,76,7,5.32894736842105,1.22368421052632,4.14988049637172,6.03947368421053,2.8421052631579,1.06578947368421,8.52631578947368,6.03947368421053,0.244897959183673,0.292452830188679,0.408163265306122,0.700616095494802,0.269230769230769,0.297888187861836,0.160377358490566,0.0660377358490566,0.0283018867924528,0.735849056603774,0.141509433962264,0.0471698113207547,0.00943396226415094,28.7976190476191,-1.2653866601235,-0.0439406694710104,-0.123684847399881,-0.583419091508873
"61297",101,0,101,5,12,7,7,5,23,26,12,543,481,121.333333333333,84,26,1,131,219,20,74,69,5,55,102,2,3,2,3,2,56,24,128,118,2,7,364,50,5.11813186813187,1.49175824175824,4.82136690470024,7.56593406593407,4.07967032967033,1.48351648351648,9.71703296703297,5.48901098901099,0.272349272349272,0.337016574585635,0.455301455301455,0.792318029887091,0.306629834254144,0.337318674090463,0.187845303867403,0.0920810313075506,0.0368324125230203,0.670349907918969,0.154696132596685,0.0478821362799263,0.00184162062615101,28.7475247524752,-0.714923964923965,-0.0248690616350338,-0.335271793894529,-0.308721725501408
"61304",24,0,24,4,1,2,1,0,4,7,0,153,121,30.6666666666667,27,6,0,35,47,2,25,21,1,30,25,0,0,1,4,2,15,4,26,33,2,3,92,29,6.16304347826087,2.08695652173913,5.177912532985,7.33695652173913,8.80434782608696,0.58695652173913,10.2717391304348,7.33695652173913,0.289256198347107,0.431372549019608,0.388429752066116,0.819802301085724,0.351063829787234,0.369223726984958,0.163398692810458,0.189542483660131,0.0130718954248366,0.61437908496732,0.176470588235294,0.0392156862745098,0,28.8645833333333,-2.56286949765211,-0.0887894160139308,-0.302541713825246,-0.988698411193613
"61308",11,2,9,6,2,4,0,1,0,-0.3,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,Inf,Inf,NA,NA,NA,NA,NA,NA
"61309",11,0,11,1,1,2,1,0,4,2,2,83,73,17.3333333333333,18,2,0,22,30,2,12,12,0,10,13,0,0,0,3,0,2,2,22,14,2,0,52,10,6.23076923076923,1.84615384615385,4.85433393766727,6.75,5.19230769230769,1.03846153846154,11.4230769230769,6.23076923076923,0.301369863013699,0.385542168674699,0.410958904109589,0.796501072784288,0.344827586206897,0.347714686604515,0.156626506024096,0.120481927710843,0.0240963855421687,0.698795180722892,0.216867469879518,0.0240963855421687,0,28.4545454545455,-1.45668220668221,-0.0511933043881926,-0.0985945121550376,-0.593942844307455
"61310",3,3,0,0,0,3,0,0,0,0,0,73,66,15.3333333333333,14,4,1,22,37,3,12,12,0,6,11,0,0,1,0,1,0,0,18,15,3,2,46,6,7.04347826086957,1.82608695652174,5.40617340255021,6.45652173913044,3.52173913043478,1.76086956521739,12.9130434782609,7.04347826086957,0.333333333333333,0.397260273972603,0.560606060606061,0.957866334578663,0.365384615384615,0.400311625962802,0.150684931506849,0.0821917808219178,0.0410958904109589,0.712328767123288,0.191780821917808,0.0547945205479452,0.0136986301369863,25.3333333333333,-2.26939123678254,-0.0895812330308898,-0.152619878497071,-1.04534163354159
"61311",5,0,5,0,0,0,0,0,2,0,0,32,30,9,2,2,0,4,6,0,0,0,0,2,7,0,0,0,1,0,2,1,11,7,1,1,27,2,0,0.666666666666667,2.23467581800915,7,2,0,4,0,0.133333333333333,0.1875,0.2,0.3875,0.173913043478261,0.173477596582016,0.21875,0.0625,0,0.71875,0.0625,0.0625,0,27.3,4.77408702408702,0.17487498256729,0.17487498256729,2.73242160261391
"61312",34,0,34,1,7,4,2,5,10,11,3,182,156,40.6666666666667,30,5,0,41,64,6,17,14,1,19,26,2,2,1,2,3,21,8,36,55,1,1,122,18,3.09836065573771,1.45081967213115,5.09077782165214,5.75409836065574,4.20491803278689,1.32786885245902,9.07377049180328,3.76229508196721,0.262820512820513,0.340659340659341,0.41025641025641,0.750915750915751,0.277777777777778,0.326028041625617,0.142857142857143,0.0989010989010989,0.032967032967033,0.703296703296703,0.164835164835165,0.0274725274725275,0,28.5808823529412,1.01179194211981,0.0354010044065588,0.159960093985192,0.439450807651626
"61313",105,0,105,5,13,5,7,6,22,22,13,559,493,125.666666666667,88,29,3,143,247,23,82,76,5,52,78,1,9,4,8,4,70,25,109,169,11,6,377,47,5.44297082228117,1.51193633952255,5.38351165650016,5.58620689655172,3.72413793103448,1.64721485411141,10.2413793103448,5.87267904509284,0.290060851926978,0.347048300536673,0.501014198782961,0.848062499319634,0.29925187032419,0.354678948889511,0.13953488372093,0.0840787119856887,0.0411449016100179,0.719141323792487,0.15742397137746,0.0518783542039356,0.00536672629695885,28.7904761904762,-1.09859202100581,-0.0381581747289482,-0.532801180474573,-0.476566351050602
"61316",5,5,0,1,0,3,0,0,0,0,0,99,86,21.6666666666667,8,7,2,20,40,3,16,16,0,12,14,0,0,0,0,1,0,0,27,24,4,0,65,12,6.64615384615385,1.47692307692308,5.29279547612881,5.81538461538462,4.98461538461538,1.24615384615385,8.30769230769231,6.64615384615385,0.232558139534884,0.333333333333333,0.465116279069767,0.798449612403101,0.246376811594203,0.336588593491928,0.141414141414141,0.121212121212121,0.0303030303030303,0.696969696969697,0.0808080808080808,0.0707070707070707,0.0202020202020202,25.9,-1.87206682206682,-0.0722805722805723,-0.174008785119896,-0.878832248080284
"61317",327,231,96,91,28,86,4,24,26,13,5,6398,5753,1504.66666666667,1004,294,22,1487,2326,167,771,726,7,539,1048,20,45,41,100,41,50,18,1582,1641,151,94,4514,532,4.34249003101462,1.34182543198937,4.23410967809875,6.26849800620292,3.22396987151085,0.998892334957909,8.89432875498449,4.6116526362428,0.25847383973579,0.321975617380431,0.404310794368156,0.726286411748587,0.288020946977962,0.311370116193517,0.16380118787121,0.0831509846827133,0.0261019068458893,0.719443576117537,0.156924038762113,0.0459518599562363,0.0034385745545483,24.8662079510703,0.162434387844224,0.00653233449039952,1.09210955146902,0.0853477298741026
"61345",8,0,8,0,0,0,0,0,0,0,0,37,33,7.66666666666667,9,2,0,11,13,0,3,3,0,2,8,0,0,0,1,2,5,2,10,4,1,0,23,2,3.52173913043478,1.69565217391304,1.81921688081108,9.39130434782609,2.34782608695652,0,12.9130434782609,3.52173913043478,0.333333333333333,0.405405405405405,0.393939393939394,0.799344799344799,0.44,0.353485343961115,0.216216216216216,0.0540540540540541,0,0.675675675675676,0.243243243243243,0.0540540540540541,0,28.84375,1.25234789365224,0.0434183451753756,0.0369859977419867,0.499810780297117
"61347",6,0,6,0,0,0,0,0,0,0,0,34,31,8,7,3,0,10,13,0,3,3,0,2,5,0,0,0,3,1,4,2,13,3,0,0,24,2,3.375,1.5,2.62356470689804,5.625,2.25,0,11.25,3.375,0.32258064516129,0.382352941176471,0.419354838709677,0.801707779886148,0.384615384615385,0.348064608716267,0.147058823529412,0.0588235294117647,0,0.764705882352941,0.205882352941176,0.0882352941176471,0,28.375,1.39908702408702,0.0493070316858863,0.0438284726096767,0.64453636190701
"61348",32,5,27,2,10,2,0,10,16,3,0,280,245,62.6666666666667,52,10,1,69,99,6,34,32,0,28,42,0,5,4,1,2,15,5,55,80,1,10,188,28,4.59574468085106,1.54787234042553,4.36824555796187,6.03191489361702,4.02127659574468,0.861702127659574,9.90957446808511,4.88297872340426,0.281632653061224,0.353571428571429,0.404081632653061,0.75765306122449,0.311881188118812,0.326010173249416,0.15,0.1,0.0214285714285714,0.721428571428571,0.185714285714286,0.0357142857142857,0.00357142857142857,27.859375,-0.108891699317232,-0.00390861960532971,-0.0272155735482217,-0.0485992384789673
"61349",13,0,13,0,2,0,0,1,1,0,0,89,80,21.6666666666667,11,1,1,17,32,4,10,10,0,9,13,0,0,0,3,0,15,4,29,20,0,0,65,9,4.15384615384615,1.2,5.56971855305189,5.4,3.73846153846154,1.66153846153846,7.06153846153846,4.15384615384615,0.2125,0.292134831460674,0.4,0.692134831460674,0.206349206349206,0.295010431487577,0.146067415730337,0.101123595505618,0.0449438202247191,0.707865168539326,0.123595505617978,0.0112359550561798,0.0112359550561798,28.0769230769231,0.62024087024087,0.0220907707209077,0.0531814850688519,0.298772388027258
"61368",9,4,35,4,0,4,0,0,0,-0.2,0,0,0,0,2,1,1,1,1,1,2,1,3,0,1,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-3,Inf,-Inf,Inf,Inf,NA,Inf,Inf,Inf,Inf,NA,Inf,NA,0,NA,Inf,-Inf,Inf,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61372",28,18,10,6,1,5,0,1,1,0,1,490,432,117.666666666667,71,15,3,102,162,13,45,44,1,45,71,4,3,2,11,6,7,2,133,128,1,9,353,44,3.36543909348442,1.24079320113314,4.47483949443345,5.43059490084986,3.44192634560906,0.994334277620397,7.80169971671388,3.44192634560906,0.236111111111111,0.310204081632653,0.375,0.685204081632653,0.253561253561254,0.297722710468675,0.144897959183673,0.0897959183673469,0.026530612244898,0.724489795918367,0.144897959183673,0.0306122448979592,0.00612244897959184,24.9017857142857,1.33216067847796,0.0534965923232454,0.699418410744653,0.713692255861891
"61377",8,3,5,0,1,2,0,1,1,1,0,89,80,20.3333333333333,16,5,0,23,34,2,13,12,0,8,13,0,1,1,2,0,5,2,18,27,2,1,61,8,5.31147540983607,1.52459016393443,4.3038925757505,5.75409836065574,3.54098360655738,0.885245901639344,10.1803278688525,5.75409836065574,0.2875,0.348314606741573,0.425,0.773314606741573,0.318181818181818,0.330136949135626,0.146067415730337,0.0898876404494382,0.0224719101123595,0.741573033707865,0.179775280898876,0.0561797752808989,0,27.40625,-0.980011336568714,-0.0357586804677296,-0.0807881299456113,-0.45386589857085
"61379",132,0,132,12,45,14,14,31,50,27,10,677,595,152,108,33,3,156,231,12,85,82,7,75,124,1,3,8,8,3,49,13,163,150,9,5,456,68,4.85526315789474,1.47368421052632,3.8604068121612,7.34210526315789,4.44078947368421,0.710526315789474,9.23684210526316,5.03289473684211,0.26218487394958,0.335302806499261,0.388235294117647,0.723538100616909,0.311688311688312,0.315300421461422,0.183161004431315,0.100443131462334,0.017725258493353,0.683899556868538,0.159527326440177,0.0487444608567208,0.00443131462333826,28.7556818181818,-0.258807712755082,-0.00900022869885287,-0.152003862469515,-0.112262823094177
"61380",57,0,57,5,5,4,5,0,7,15,8,292,268,67.6666666666667,40,18,3,74,137,13,53,52,2,20,43,1,2,1,5,1,25,8,76,76,2,3,203,18,6.91625615763547,1.35960591133005,5.14819524876996,5.7192118226601,2.66009852216749,1.72906403940887,9.8423645320197,7.04926108374384,0.276119402985075,0.318493150684932,0.511194029850746,0.829687180535678,0.285046728971963,0.344305585419261,0.147260273972603,0.0616438356164384,0.0445205479452055,0.736301369863014,0.136986301369863,0.0616438356164384,0.0102739726027397,28.9166666666667,-2.27517405965682,-0.0786803709391407,-0.591559825949836,-1.01294490744835
"61385",11,7,53.2,41,22,18,1,3,0,0.2,0,0,0,0,22,20,2,1,5,4,4,1,3,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,Inf,NA,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NA,Inf,NA,0.375,NA,Inf,-Inf,Inf,NA,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61389",47,0,47,2,2,2,1,1,11,6,6,278,250,66.6666666666667,38,15,4,65,112,8,36,32,0,24,52,1,3,2,6,0,32,7,65,70,4,5,200,24,4.32,1.335,4.20356470689804,7.02,3.24,1.08,8.775,4.86,0.26,0.320143884892086,0.448,0.768143884892086,0.295336787564767,0.322796699868736,0.18705035971223,0.0863309352517986,0.0287769784172662,0.697841726618705,0.136690647482014,0.0539568345323741,0.0143884892086331,28.4468085106383,-0.0859129759129758,-0.00302012705154066,-0.0223713114928938,-0.0402361717498089
"61408",90,0,90,4,8,5,2,6,20,11,10,496,420,112.333333333333,76,19,0,107,162,12,59,51,1,69,94,0,4,6,12,2,52,15,117,103,5,5,337,68,4.08605341246291,1.55786350148368,4.65472197692771,7.53115727002967,5.52818991097923,0.961424332344214,8.5727002967359,4.72700296735905,0.254761904761905,0.356854838709677,0.385714285714286,0.742569124423963,0.29874213836478,0.325521166401796,0.189516129032258,0.137096774193548,0.0241935483870968,0.643145161290323,0.153225806451613,0.0383064516129032,0,28.6194444444444,0.0470840567279733,0.0016451771738397,0.0205342484290362,0.0206998472066897
"61412",43,0,43,4,4,1,1,3,8,1,1,245,215,58.3333333333333,37,7,1,52,82,7,21,18,1,28,43,0,2,3,10,0,17,5,58,63,2,1,175,27,2.77714285714286,1.35428571428571,4.59785042118375,6.63428571428571,4.32,1.08,8.02285714285714,3.24,0.241860465116279,0.322448979591837,0.381395348837209,0.703844328429046,0.269461077844311,0.304896760082692,0.175510204081633,0.110204081632653,0.0285714285714286,0.681632653061224,0.151020408163265,0.0285714285714286,0.00408163265306122,28.3313953488372,1.53408702408702,0.0541479515992136,0.350958945550459,0.716242746021345
"61413",57,0,57,4,9,4,4,5,17,9,7,360,329,86,65,15,0,90,135,10,34,31,1,24,62,0,3,2,9,4,46,14,94,84,4,4,258,23,3.24418604651163,1.31395348837209,3.99565773015385,6.48837209302325,2.51162790697674,1.04651162790698,9.41860465116279,3.55813953488372,0.273556231003039,0.325,0.410334346504559,0.735334346504559,0.307692307692308,0.314337695797767,0.172222222222222,0.0638888888888889,0.0277777777777778,0.722222222222222,0.180555555555556,0.0416666666666667,0,28.1842105263158,1.2159474892033,0.0431428614283151,0.4122540092039,0.572575012783195
"61414",6,2,4,1,0,1,0,0,0,1,0,83,70,18.3333333333333,11,6,0,19,31,2,15,15,0,12,14,0,1,2,1,0,2,2,17,21,0,2,55,12,7.36363636363636,1.69090909090909,4.9781101614435,6.87272727272727,5.89090909090909,0.981818181818182,9.32727272727273,7.36363636363636,0.271428571428571,0.373493975903614,0.442857142857143,0.816351118760757,0.309090909090909,0.349568535820129,0.168674698795181,0.144578313253012,0.0240963855421687,0.662650602409639,0.132530120481928,0.072289156626506,0,27.2916666666667,-2.58954933954934,-0.0948842506094415,-0.193282732722936,-1.16435381158395
"61416",13,0,13,0,0,0,0,0,1,0,0,62,49,14.3333333333333,8,1,0,11,18,2,3,2,4,10,22,0,2,2,2,1,12,6,7,10,4,3,43,6,1.25581395348837,1.18604651162791,3.12356470689804,13.8139534883721,6.27906976744186,1.25581395348837,6.90697674418605,1.88372093023256,0.224489795918367,0.290322580645161,0.36734693877551,0.657669519420672,0.333333333333333,0.291448134081338,0.354838709677419,0.0967741935483871,0.032258064516129,0.435483870967742,0.129032258064516,0.0161290322580645,0,28.5192307692308,2.89036609385447,0.101347968226859,0.161406023472405,1.30166147961617
"61439",352,0,352,32,96,28,33,63,134,85,60,1736,1538,393.666666666667,302,75,8,425,636,40,190,175,9,156,301,7,17,14,32,17,125,50,428,391,21,19,1181,147,4.0008467400508,1.45300592718036,4.03550374161438,6.88145639288738,3.56646909398815,0.914479254868755,9.71634208298052,4.34377646062659,0.276332899869961,0.339285714285714,0.413524057217165,0.752809771502879,0.317133443163097,0.324072119542285,0.173387096774194,0.0846774193548387,0.0230414746543779,0.703917050691244,0.173963133640553,0.0432027649769585,0.00460829493087558,28.7272727272727,0.430310563460436,0.0149791651837494,0.655199780815111,0.188709614290066
"61440",87,37,50,18,1,13,1,0,4,7,2,1261,1127,292,216,58,11,309,461,24,151,141,1,112,181,5,7,6,25,10,32,9,338,300,29,21,876,111,4.3458904109589,1.43835616438356,4.09274278908982,5.57876712328767,3.45205479452055,0.73972602739726,9.52397260273973,4.6541095890411,0.274179236912156,0.340999206978588,0.40905057675244,0.750049783731028,0.306781485468245,0.323009228328992,0.143536875495638,0.0880253766851705,0.0190325138778747,0.740681998413957,0.171292624900872,0.0459952418715305,0.00872323552735924,26.2672413793103,0.119977435045929,0.00456756890887027,0.148192235710013,0.0587598079738356
"61448",5,0,5,0,0,0,0,0,0,0,0,26,25,7,3,1,0,5,9,1,2,2,0,1,4,0,0,1,0,0,2,1,6,10,1,0,21,1,2.57142857142857,0.857142857142857,4.26642184975518,5.14285714285714,1.28571428571429,1.28571428571429,6.42857142857143,2.57142857142857,0.2,0.230769230769231,0.36,0.590769230769231,0.2,0.247955936271021,0.153846153846154,0.0384615384615385,0.0384615384615385,0.769230769230769,0.115384615384615,0.0384615384615385,0,28.2,2.20265845265845,0.0781084557680302,0.0607510211529124,1.16828886832524
"61449",8,0,8,0,0,0,0,0,0,1,0,45,36,9.33333333333333,8,1,0,9,10,0,7,6,1,7,6,0,2,1,1,0,6,3,8,12,1,1,28,6,5.78571428571429,1.60714285714286,3.76642184975518,5.78571428571429,6.75,0,8.67857142857143,6.75,0.25,0.333333333333333,0.277777777777778,0.611111111111111,0.28125,0.279999039240028,0.133333333333333,0.133333333333333,0,0.711111111111111,0.177777777777778,0.0222222222222222,0,28.90625,-1.97591297591298,-0.0683559083559084,-0.0708876086653865,-0.787640096282072
"61453",8,8,65,37,3,34,0,0,0,-0.5,8,5,4,16.3333333333333,2,1,0,1,1,0,0,0,0,0,0,-0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0,0,0.0612244897959184,3.12356470689804,0,0,0,0.551020408163265,0,0.25,NA,0.25,NA,0.25,NA,0,0,0,NA,0.4,0.2,0,26.9375,4.77408702408702,0.177228288597198,0.321636523750471,32.1636523750471
"61454",46,0,46,4,3,1,2,1,8,12,4,255,224,58.3333333333333,35,9,0,57,105,13,36,31,1,29,53,0,0,2,5,2,30,9,56,56,6,4,175,28,4.78285714285714,1.45714285714286,5.64356470689804,8.17714285714286,4.47428571428571,2.00571428571429,8.79428571428572,5.55428571428572,0.254464285714286,0.341176470588235,0.46875,0.809926470588235,0.278481012658228,0.34363398069111,0.207843137254902,0.109803921568627,0.0509803921568627,0.619607843137255,0.137254901960784,0.0352941176470588,0,28.6847826086957,-0.780198690198691,-0.0271990449027206,-0.176290105850967,-0.345666874217582
