"CID","G","GS","RA","W","SVO","L","BS","SV","SD","MD","HLD","BF","AB","IP","X1B","X2B","X3B","HA","TB","HR","R","ER","IBB","BB","K","SH","SF","WP","DP","HP","IR","IRS","GB","FB","SB","CS","outs","UBB","ERA","WHIP","FIP","K9","BB9","HR9","H9","R9","BAA","OBPA","SLGA","OPSA","pBABIP","WOBAa","Krate","BBrate","HRrate","BIPrate","X1Brate","X2Brate","X3Brate","dRPW","RAA9","WPGAA","fWAA","fWAA.500"
"61008",84,0,84,3,7,3,4,3,17,14,18,424,349,93.6666666666667,68,13,1,94,145,12,52,52,2,69,63,2,1,3,12,3,53,24,101,94,1,3,281,67,4.99644128113879,1.71886120996441,5.54480517691385,6.05338078291815,6.62989323843416,1.15302491103203,9.03202846975089,4.99644128113879,0.269340974212034,0.386792452830189,0.415472779369628,0.802265232199816,0.298181818181818,0.363682147361905,0.148584905660377,0.158018867924528,0.0283018867924528,0.653301886792453,0.160377358490566,0.0306603773584906,0.00235849056603774,28.7916666666667,0.0506939063637333,0.00176071454808914,0.0183244736301129,0.0216090490921143
"61010",27,29,252,53,3,49,1,1,0,2.2,0,0,0,0,26,26,7,4,9,6,11,7,13,6,22,0,-0.7,0,0,0,0,0,0,0,0,0,0,-7,Inf,-Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-Inf,Inf,NA,0.0696864111498258,-9.51075415879946,Inf,-Inf,Inf,-Inf,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61016",30,0,30,1,0,1,0,0,8,5,4,160,142,40.3333333333333,19,5,1,31,56,6,17,17,0,13,29,0,3,0,5,2,22,7,38,47,3,1,121,13,3.79338842975207,1.09090909090909,4.54142292345072,6.47107438016529,2.90082644628099,1.33884297520661,6.91735537190083,3.79338842975207,0.21830985915493,0.2875,0.394366197183099,0.681866197183099,0.227272727272727,0.296279828507086,0.18125,0.08125,0.0375,0.6875,0.11875,0.03125,0.00625,28.4083333333333,1.25374675775046,0.0441330627544895,0.197781503455305,0.618067198297828
"61025",152,0,152,13,6,5,2,4,24,26,8,876,703,187.333333333333,116,38,4,179,288,21,131,126,3,159,160,4,5,1,19,5,103,41,223,145,10,9,562,156,6.05338078291815,1.78825622775801,5.32594396694944,7.68683274021352,7.63879003558719,1.00889679715302,8.59964412811388,6.29359430604982,0.254623044096728,0.388127853881279,0.409672830725462,0.797800684606741,0.299810246679317,0.362268135423664,0.182648401826484,0.178082191780822,0.023972602739726,0.606164383561644,0.132420091324201,0.04337899543379,0.0045662100456621,28.7976973684211,-1.2464591185473,-0.0432832911118144,-0.900933689068136,-0.514231557687292
"61026",115,0,115,4,7,4,2,4,15,17,2,821,707,180.333333333333,128,35,5,200,341,32,104,95,0,104,126,1,4,8,25,5,84,29,202,172,11,13,541,104,4.74121996303142,1.68576709796673,5.71816938317483,6.28835489833641,5.19038817005545,1.59704251386322,9.9815157116451,5.19038817005545,0.282885431400283,0.376370280146163,0.482319660537482,0.858689940683645,0.30379746835443,0.374848404942666,0.15347137637028,0.126674786845311,0.0389768574908648,0.674786845310597,0.155907429963459,0.0426309378806334,0.00609013398294762,28.3260869565217,-0.14325298255293,-0.0050572810417765,-0.101332927540781,-0.061713110560768
"61029",28,27,211,169,15,153,1,12,0,0.5,0,0,0,0,45,45,7,4,7,7,5,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-5,Inf,-Inf,Inf,Inf,NA,Inf,Inf,Inf,Inf,-Inf,Inf,NA,0.25,-23.4665201908235,Inf,-Inf,Inf,-Inf,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61030",2,0,2,0,0,0,0,0,0,0,0,11,10,2.66666666666667,1,1,0,3,7,1,3,3,0,1,0,0,0,0,1,0,3,0,3,4,0,0,8,1,10.125,1.5,9.07861300609535,0,3.375,3.375,10.125,10.125,0.3,0.363636363636364,0.7,1.06363636363636,0.222222222222222,0.437373121941817,0,0.0909090909090909,0.0909090909090909,0.818181818181818,0.0909090909090909,0.0909090909090909,0,29.125,-5.07786481249748,-0.174347289699484,-0.0516584562072546,-2.3481116457843
"61032",71,1,70,4,4,2,4,0,16,7,9,411,373,97,68,12,2,93,142,11,50,46,1,34,91,0,2,0,7,2,56,11,89,95,7,5,291,33,4.2680412371134,1.29896907216495,3.69716970712627,8.44329896907217,3.15463917525773,1.02061855670103,8.62886597938144,4.63917525773196,0.249329758713137,0.311435523114355,0.380697050938338,0.692132574052693,0.3003663003663,0.306975338991011,0.221411192214112,0.0802919708029197,0.0267639902676399,0.664233576642336,0.165450121654501,0.0291970802919708,0.0048661800486618,28.4788732394366,0.407959929770565,0.0143250024795797,0.154391693391025,0.187824444514629
"61033",126,0,126,10,19,8,10,8,30,30,21,693,602,153.333333333333,116,30,1,161,235,14,77,70,6,81,110,0,3,7,12,6,41,15,153,174,13,7,460,75,4.10869565217391,1.53913043478261,4.29817822348665,6.45652173913043,4.75434782608696,0.821739130434783,9.45,4.5195652173913,0.267441860465116,0.349206349206349,0.390365448504983,0.739571797711333,0.305613305613306,0.333737966376359,0.158730158730159,0.108225108225108,0.0202020202020202,0.695526695526696,0.167388167388167,0.0432900432900433,0.00144300144300144,28.6329365079365,0.527569970111219,0.0184252834132114,0.313912235928787,0.226487904710525
"61036",188,0,188,10,34,16,9,25,53,32,20,1006,898,240.333333333333,152,39,2,223,356,30,108,105,4,91,177,2,8,6,18,7,82,20,223,276,14,18,721,87,3.93203883495146,1.28987517337032,4.31439663993723,6.62829403606103,3.40776699029126,1.12343966712899,8.35090152565881,4.04438280166436,0.248329621380846,0.315109343936382,0.396436525612472,0.711545869548854,0.276108726752504,0.314613112652429,0.175944333996024,0.0864811133200795,0.0298210735586481,0.696819085487077,0.151093439363817,0.0387673956262425,0.00198807157057654,28.5132978723404,1.00275238583817,0.0351678851856311,0.939112785882964,0.466755857794714
"61048",127,88,39,38,2,38,1,1,9,10,4,2367,2168,555,402,125,8,604,952,69,300,275,3,153,327,4,26,10,41,16,35,16,599,646,47,31,1665,150,4.45945945945946,1.35855855855856,4.32726165474399,5.3027027027027,2.48108108108108,1.11891891891892,9.79459459459459,4.86486486486486,0.27859778597786,0.325306294888044,0.439114391143911,0.764420686031955,0.297552836484983,0.332086879190939,0.138149556400507,0.0633713561470216,0.0291508238276299,0.761301225179552,0.169835234474018,0.0528094634558513,0.00337980566117448,25.2165354330709,0.182270322637658,0.00722820639343717,0.445739394261959,0.0941570330084409
"61057",26,19,153,89,41,47,1,7,0,4,0,0,0,0,47,46,5,5,8,8,5,4,12,4,14,0,-0.2,0,0,0,0,0,0,0,0,0,0,-8,Inf,-Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-Inf,Inf,NA,0.135135135135135,-14.2745761304636,Inf,-Inf,Inf,-Inf,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61065",17,6,28,14,2,12,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,42.853448205407,Inf,NA,NA,-Inf,Inf,Inf,NA,NA,NA,NA,NA,NA
"61082",11,16,116.2,89,9,80,0,7,0,0.1,0,0,0,0,23,23,4,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,NA,NA,Inf,NA,NA,Inf,Inf,NA,Inf,NA,Inf,NA,-2,-18.4282991224359,NA,-Inf,Inf,-Inf,Inf,Inf,Inf,NA,NA,NA,NA,NA
"61102",45,1,44,0,6,3,3,3,5,7,4,253,212,55.6666666666667,32,8,0,54,104,14,45,41,1,33,49,0,5,2,7,3,38,16,54,56,7,1,167,32,6.62874251497006,1.54491017964072,6.31214594022708,7.92215568862276,5.33532934131737,2.26347305389222,8.73053892215569,7.27544910179641,0.254716981132075,0.351778656126482,0.490566037735849,0.842344693862331,0.25974025974026,0.362262125192463,0.193675889328063,0.126482213438735,0.0553359683794466,0.608695652173913,0.126482213438735,0.0316205533596838,0,28.8944444444444,-2.22831391429389,-0.0771191125885213,-0.47699599267715,-0.942679827425198
"61104",432,1,431,30,75,36,30,44,126,81,57,2479,2160,564,380,90,7,564,929,87,311,296,20,274,467,6,19,24,58,20,260,85,537,595,16,18,1692,254,4.72340425531915,1.45035460992908,4.77896761602442,7.45212765957447,4.37234042553191,1.38829787234043,9,4.96276595744681,0.261111111111111,0.338039532069383,0.430092592592593,0.768132124661975,0.293538461538462,0.339120084881596,0.188382412263009,0.102460669624849,0.0350947962888261,0.657926583299718,0.153287615974183,0.036304961678096,0.00282371924162969,28.5815972222222,0.0843692300557137,0.00295187247233743,0.184984008266479,0.0373102073954173
"61118",60,45,15,17,2,18,0,1,4,4,2,1175,1042,271.333333333333,170,60,3,273,459,40,166,158,0,110,200,2,10,10,13,11,10,5,277,293,20,21,814,110,5.24078624078624,1.41154791154791,4.737089664572,6.63390663390664,3.64864864864865,1.32678132678133,9.05528255528256,5.50614250614251,0.261996161228407,0.33531914893617,0.440499040307102,0.775818189243272,0.286945812807882,0.338888615222532,0.170212765957447,0.0936170212765957,0.0340425531914894,0.692765957446808,0.14468085106383,0.051063829787234,0.0025531914893617,25.2916666666667,-0.459007318639983,-0.0181485595508395,-0.5471454620142,-0.232827856176255
"61146",79,0,79,5,8,2,2,6,24,12,13,410,367,96.3333333333333,69,16,0,97,149,12,45,43,0,35,68,1,5,4,5,2,42,8,97,109,3,7,289,35,4.01730103806228,1.37024221453287,4.37619086076663,6.35294117647059,3.26989619377163,1.12110726643599,9.06228373702422,4.20415224913495,0.264305177111717,0.326829268292683,0.405994550408719,0.732823818701402,0.291095890410959,0.322773632611112,0.165853658536585,0.0853658536585366,0.0292682926829268,0.714634146341463,0.168292682926829,0.0390243902439024,0,28.5981012658228,0.842982938367575,0.0294768848649058,0.31551184170214,0.384770538661146
"61173",220,0,220,15,57,23,13,44,73,41,23,1161,1030,278,150,48,9,247,433,40,128,124,13,109,217,4,10,10,25,7,109,32,299,271,11,8,834,96,4.01438848920863,1.23381294964029,4.42393674710254,7.02517985611511,3.52877697841727,1.29496402877698,7.99640287769784,4.14388489208633,0.239805825242718,0.301464254952627,0.420388349514563,0.72185260446719,0.264367816091954,0.315707832572251,0.186907838070629,0.082687338501292,0.0344530577088717,0.678725236864772,0.129198966408269,0.041343669250646,0.00775193798449612,28.5409090909091,0.903250295416192,0.0316475656938306,0.977558140320545,0.420998337778012
"61174",197,0,197,13,23,9,6,17,44,35,26,1070,946,248.333333333333,159,47,3,247,414,38,135,128,6,97,226,5,13,10,23,9,113,39,242,237,15,9,745,91,4.63892617449664,1.36107382550336,4.34706938193427,8.19060402684564,3.51543624161074,1.37718120805369,8.95167785234899,4.89261744966443,0.261099365750529,0.324299065420561,0.437632135306554,0.761931200727115,0.300719424460432,0.33274199714168,0.211214953271028,0.0850467289719626,0.0355140186915888,0.654205607476635,0.148598130841122,0.0439252336448598,0.00280373831775701,28.6230964467005,0.154517737838093,0.0053983585642393,0.148954708531788,0.0696050039868168
"61175",12,2,10,1,0,3,0,0,3,1,1,98,86,24.6666666666667,16,3,1,23,37,3,14,14,0,7,22,0,3,0,4,2,11,2,22,22,1,3,74,7,5.10810810810811,1.21621621621622,3.72726165474399,8.02702702702703,2.55405405405405,1.09459459459459,8.39189189189189,5.10810810810811,0.267441860465116,0.326530612244898,0.430232558139535,0.756763170384433,0.3125,0.327076909456974,0.224489795918367,0.0714285714285714,0.0306122448979592,0.653061224489796,0.163265306122449,0.0306122448979592,0.0102040816326531,27.7916666666667,-0.0609729206055851,-0.00219392817771221,-0.00601298833891494,-0.0306785119332395
"61201",23,0,23,1,0,0,0,0,5,3,3,135,114,30.6666666666667,18,7,1,29,47,3,14,14,0,18,26,1,0,2,2,2,18,6,27,33,2,2,92,18,4.10869565217391,1.53260869565217,4.41556952783448,7.6304347826087,5.28260869565217,0.880434782608696,8.51086956521739,4.10869565217391,0.254385964912281,0.362962962962963,0.412280701754386,0.775243664717349,0.305882352941176,0.348903004582697,0.192592592592593,0.133333333333333,0.0222222222222222,0.637037037037037,0.133333333333333,0.0518518518518519,0.00740740740740741,28.4565217391304,0.93843953532861,0.0329780127006234,0.11236952475768,0.416183425028444
"61206",230,0,230,19,29,11,9,19,61,25,21,1277,1132,303,163,53,8,268,469,44,134,127,8,124,246,1,10,11,17,10,123,31,319,301,16,13,909,116,3.77227722772277,1.26732673267327,4.49115426022076,7.30693069306931,3.68316831683168,1.30693069306931,7.96039603960396,3.98019801980198,0.236749116607774,0.308535630383712,0.414310954063604,0.722846584447316,0.262910798122066,0.316762526608287,0.192638997650744,0.0908379013312451,0.0344557556773688,0.667971808927173,0.127642913077525,0.0415035238841034,0.0062646828504307,28.4608695652174,1.06693716770054,0.0374878625987053,1.26209137415641,0.494162636709636
"61207",114,12,102,3,8,6,3,4,13,19,10,676,600,154,95,33,5,161,288,28,99,90,2,63,113,0,8,7,10,5,82,26,161,166,11,6,462,61,5.25974025974026,1.44155844155844,5.16302859051093,6.6038961038961,3.68181818181818,1.63636363636364,9.40909090909091,5.78571428571429,0.268333333333333,0.335798816568047,0.48,0.815798816568047,0.284796573875803,0.350815779152262,0.167159763313609,0.0902366863905325,0.0414201183431953,0.690828402366864,0.140532544378698,0.0488165680473373,0.00739644970414201,28.625,-0.738579098211764,-0.0258018898938607,-0.441499004850506,-0.326552518380552
"61210",643,1,642,45,149,51,41,106,207,124,102,3334,2963,770.333333333333,516,128,12,764,1240,108,389,357,11,326,704,4,16,29,54,25,256,87,727,757,43,37,2311,315,4.17092167892687,1.40069234097793,4.30016211903347,8.22501081782778,3.80874080484639,1.2617914322804,8.92600605798356,4.54478580700995,0.257846776915289,0.331133773245351,0.41849476881539,0.749628542060741,0.302722658052607,0.330746594973702,0.211157768446311,0.0944811037792442,0.0323935212957408,0.651169766046791,0.154769046190762,0.0383923215356929,0.00359928014397121,28.6566874027994,0.50234938049257,0.0175299180059276,1.50043113006291,0.225019665576321
"61213",129,0,129,3,10,3,6,4,21,26,18,704,617,164.333333333333,97,31,2,157,273,27,84,76,2,72,136,3,9,5,10,3,86,35,149,181,12,11,493,70,4.16227180527383,1.38133874239351,4.83723369575052,7.44827586206897,3.94320486815416,1.47870182555781,8.59837728194726,4.60040567951318,0.254457050243112,0.326704545454545,0.442463533225284,0.769168078679829,0.280777537796976,0.334957917372262,0.193181818181818,0.0994318181818182,0.0383522727272727,0.661931818181818,0.137784090909091,0.0440340909090909,0.00284090909090909,28.577519379845,0.446729507989339,0.0156322003338193,0.285432398687885,0.2027218740681
"61232",9,9,0,4,0,5,0,0,0,0,0,196,171,43,31,5,0,46,81,10,25,23,0,22,34,0,0,5,3,3,0,0,41,48,5,3,129,22,4.81395348837209,1.58139534883721,6.05535719214186,7.11627906976744,4.6046511627907,2.09302325581395,9.62790697674419,5.23255813953488,0.269005847953216,0.362244897959184,0.473684210526316,0.835929108485499,0.283464566929134,0.365624825371379,0.173469387755102,0.112244897959184,0.0510204081632653,0.647959183673469,0.158163265306122,0.0255102040816327,0,24.9166666666667,-0.185422952032361,-0.00744172382738574,-0.035554902730843,-0.0907012824766403
"61236",9,4,36,14,0,14,0,0,0,0.1,0,2,1,0.333333333333333,9,9,3,3,2,0,1,1,2,2,2,0,-0.4,0,0,0,1,0,0,1,0,0,1,0,27,9,-8.92138699390465,54,54,0,81,27,3,1.5,2,3.5,-2.14285714285714,39.9117671797311,1,0,0,-1,4.5,4.5,1.5,30.0277777777778,-21.9528648124975,-0.73108522964839,-0.0270772307277181,-6.76930768192953
"61239",295,14,281,29,22,21,9,13,61,43,19,1852,1677,421.333333333333,300,86,10,487,866,91,278,262,8,143,281,5,14,17,38,13,169,44,407,500,31,19,1264,135,5.59651898734177,1.47626582278481,5.51373958837383,6.00237341772152,3.05458860759494,1.94382911392405,10.4026898734177,5.93829113924051,0.290399522957662,0.342872570194384,0.516398330351819,0.859270900546203,0.300227445034117,0.367829584913209,0.151727861771058,0.0728941684665227,0.0491360691144708,0.714902807775378,0.161987041036717,0.0464362850971922,0.00539956803455724,28.564406779661,-0.891155951737984,-0.0311981256467935,-1.46053447472396,-0.394312763154417
"61241",79,0,79,5,6,0,3,3,14,16,7,463,395,107.666666666667,64,12,3,94,157,15,54,47,1,53,84,3,6,2,10,6,50,17,87,132,4,9,323,52,3.92879256965944,1.35603715170279,4.77830340857213,7.02167182662539,4.43034055727554,1.25386996904025,7.85758513931889,4.51393188854489,0.237974683544304,0.32829373650108,0.39746835443038,0.72576209093146,0.26158940397351,0.32309094987546,0.181425485961123,0.11231101511879,0.0323974082073434,0.658747300215983,0.138228941684665,0.0259179265658747,0.00647948164146868,28.4683544303797,0.533203298957631,0.0187296845787696,0.224062522923799,0.241968167304319
"61242",41,10,31,2,0,5,0,0,8,2,3,425,367,95.3333333333333,71,13,0,100,161,16,61,61,0,54,54,0,3,5,10,1,26,4,107,104,15,8,286,54,5.75874125874126,1.61538461538462,5.82686475434709,5.0979020979021,5.0979020979021,1.51048951048951,9.44055944055944,5.75874125874126,0.272479564032698,0.364705882352941,0.438692098092643,0.803397980445584,0.28,0.35485591559779,0.127058823529412,0.127058823529412,0.0376470588235294,0.705882352941177,0.167058823529412,0.0305882352941176,0,27.6280487804878,-0.711606071238736,-0.0257566532074934,-0.272829733975671,-0.320976157618437
"61244",117,0,117,5,14,2,9,3,23,21,13,680,619,157.666666666667,126,35,3,180,269,16,69,66,3,47,107,1,5,4,14,8,73,25,177,156,7,12,473,44,3.76744186046512,1.42071881606765,3.8777673401334,6.10782241014799,2.68287526427061,0.913319238900634,10.2748414376321,3.93868921775899,0.290791599353796,0.341176470588235,0.434571890145396,0.775748360733631,0.327345309381238,0.340705106397144,0.157352941176471,0.0647058823529412,0.0235294117647059,0.738235294117647,0.185294117647059,0.0514705882352941,0.00441176470588235,28.4209401709402,1.10844596974354,0.039001031038266,0.683240284485178,0.502382562121454
"61245",42,49,390.2,284,102,178,4,28,0,-1.1,0,0,0,0,105,93,23,20,13,8,13,5,24,5,6,0,-0.1,0,0,0,0,0,0,0,0,0,0,-19,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-0.851063829787234,-12.9683732588974,Inf,-Inf,Inf,-Inf,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61246",1,1,0,0,0,1,0,0,0,0,0,16,12,2.66666666666667,0,4,0,4,8,0,7,7,0,4,2,0,0,0,0,0,0,0,2,4,0,0,8,4,23.625,3,6.07861300609535,6.75,13.5,0,13.5,23.625,0.333333333333333,0.5,0.666666666666667,1.16666666666667,0.4,0.491105602567587,0.125,0.25,0,0.625,0,0.25,0,31.25,-18.5778648124975,-0.594491673999919,-0.176145681185161,-5.50455253703629
"61248",4,5,44,26,11,14,1,3,0,-0.6,0,0,0,0,12,11,4,3,0,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,Inf,Inf,-Inf,Inf,NA,NA,Inf,Inf,Inf,Inf,NA,NA,-1.5,-29.9649913335145,Inf,-Inf,NA,-Inf,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61249",49,41,335.1,257,8,248,1,16,0,2.4,0,0,0,0,57,57,8,8,8,6,6,3,16,3,13,0,-0.3,0,0,0,0,0,0,0,0,0,0,-13,Inf,-Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-Inf,Inf,NA,-0.103626943005181,-10.2922158432677,Inf,-Inf,Inf,-Inf,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61250",15,8,69,20,3,16,1,0,0,-0.6,0,0,0,0,15,15,1,0,0,0,3,1,4,0,5,0,-0.7,0,0,0,0,0,0,0,0,0,0,-4,Inf,-Inf,-Inf,Inf,NA,NA,NA,Inf,NA,-Inf,NA,NA,0,-6.55576117843611,Inf,-Inf,NA,-Inf,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61253",71,7,64,2,5,0,1,4,14,10,3,359,312,81.3333333333333,48,18,0,81,144,15,42,41,0,42,68,0,1,3,3,4,35,15,79,84,4,10,244,42,4.53688524590164,1.51229508196721,5.35320317002977,7.52459016393443,4.64754098360656,1.65983606557377,8.96311475409836,4.64754098360656,0.259615384615385,0.353760445682451,0.461538461538462,0.815298907220913,0.28695652173913,0.356581729427456,0.18941504178273,0.116991643454039,0.0417827298050139,0.64066852367688,0.133704735376045,0.0501392757660167,0,28.7253521126761,0.399594203895965,0.0139108548549221,0.125712910540777,0.175087619137573
"61259",227,116,111,46,30,52,8,22,32,22,12,3598,3237,817.666666666667,538,173,16,894,1600,167,517,468,4,296,615,11,24,19,71,29,47,11,886,824,23,31,2453,292,5.15124337545862,1.45046881369751,5.30078993230815,6.76926212800652,3.25805136567468,1.83815735833673,9.8401956787607,5.69058295964126,0.276181649675626,0.337687604224569,0.494284831634229,0.831972435858798,0.293263412666398,0.357637933896164,0.170928293496387,0.0811561978877154,0.0464146748193441,0.692329071706504,0.14952751528627,0.0480822679266259,0.00444691495275153,26.3050660792952,-0.643447772138733,-0.0244609829224187,-2.22232559661826,-0.308827903921381
"61262",427,193,234,70,11,83,8,3,51,28,26,6332,5736,1462.66666666667,1027,313,33,1575,2560,202,840,798,7,485,1031,23,39,53,106,48,169,49,1510,1613,91,83,4388,478,4.9102096627165,1.40360072926162,4.44461118294129,6.34389243391067,2.98427529626253,1.24293527803099,9.6912032816773,5.16864175022789,0.274581589958159,0.331806696146557,0.446304044630404,0.778110740776962,0.302289740202554,0.339246435517299,0.16282375236892,0.0754895767530006,0.0319014529374605,0.721099178774479,0.162192040429564,0.0494314592545799,0.00521162349968414,26.3372365339578,-0.12150656272537,-0.00461348944368959,-0.749777469589257,-0.0592054224249255
"61269",37,20,116,97,4,93,0,12,0,1.6,0,0,0,0,25,25,2,2,1,0,4,3,3,1,1,0,-0.1,0,0,0,0,0,0,0,0,0,0,-2,Inf,NA,-Inf,Inf,Inf,NA,Inf,Inf,Inf,NA,Inf,NA,-1.81818181818182,-26.3020525032184,Inf,-Inf,NA,-Inf,Inf,Inf,Inf,NA,-Inf,NA,NA,NA
"61273",43,0,43,2,5,5,4,1,10,10,6,239,213,53.6666666666667,40,7,1,60,105,12,41,39,2,24,55,0,2,1,3,0,18,6,44,55,0,4,161,22,6.54037267080745,1.52795031055901,5.16556952783448,9.22360248447205,4.02484472049689,2.01242236024845,10.0621118012422,6.87577639751553,0.28169014084507,0.343096234309623,0.492957746478873,0.836053980788497,0.324324324324324,0.36051343067897,0.230125523012552,0.0920502092050209,0.0502092050209205,0.619246861924686,0.167364016736402,0.0292887029288703,0.00418410041841004,28.843023255814,-1.82864121001301,-0.0633997758762824,-0.378050515410425,-0.790900659854445
"61274",52,0,52,5,7,4,6,1,8,14,9,283,252,63,46,10,1,71,125,14,47,44,3,27,47,0,1,0,6,3,34,13,57,73,4,2,189,24,6.28571428571429,1.50793650793651,5.61829554577788,6.71428571428571,3.85714285714286,2,10.1428571428571,6.71428571428571,0.281746031746032,0.346289752650177,0.496031746031746,0.842321498681923,0.296875,0.364825290695419,0.166077738515901,0.0848056537102474,0.049469964664311,0.678445229681979,0.162544169611307,0.0353356890459364,0.00353356890459364,28.8605769230769,-1.66715052678319,-0.0577656687607703,-0.404359681325392,-0.714416398101399
"61297",181,0,181,17,31,13,15,16,48,45,22,982,862,221.333333333333,146,44,2,224,368,32,126,111,9,106,201,4,5,4,9,5,87,32,230,203,9,12,664,97,4.51355421686747,1.45030120481928,4.45662505428812,8.17319277108434,4.31024096385542,1.30120481927711,9.10843373493976,5.12349397590361,0.259860788863109,0.331975560081466,0.426914153132251,0.758889713213717,0.302839116719243,0.335440823054989,0.204684317718941,0.0987780040733198,0.0325865580448065,0.64969450101833,0.14867617107943,0.044806517311609,0.00203665987780041,28.6878453038674,-0.076358788401091,-0.00266171221966249,-0.0654584042168849,-0.0333291263833426
"61304",116,9,107,5,12,4,5,6,12,17,5,864,718,187.666666666667,125,31,1,189,318,32,126,118,3,132,168,1,8,3,13,5,63,20,178,186,8,10,563,129,5.65896980461812,1.69449378330373,5.56706771302252,8.05683836589698,6.3303730017762,1.53463587921847,9.0639431616341,6.04262877442274,0.263231197771588,0.373842592592593,0.442896935933148,0.81673952852574,0.298479087452471,0.362210638284743,0.194444444444444,0.149305555555556,0.037037037037037,0.609953703703704,0.144675925925926,0.0358796296296296,0.00115740740740741,28.3879310344828,-0.995493586920213,-0.0350674934961265,-0.731222179197009,-0.423160983331602
"61308",11,2,9,6,2,4,0,1,0,-0.3,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,Inf,NA,NA,NA,NA,Inf,Inf,NA,NA,NA,NA,NA,NA
"61309",177,1,176,8,26,9,12,13,32,30,25,1048,892,232.666666666667,159,42,6,246,417,39,154,146,4,140,207,3,9,17,25,4,80,30,238,205,13,12,698,136,5.64756446991404,1.64183381088825,5.23190813503517,8.00716332378224,5.41547277936963,1.50859598853868,9.51575931232092,5.95702005730659,0.275784753363229,0.368320610687023,0.467488789237668,0.835809399924691,0.316030534351145,0.366421850618761,0.197519083969466,0.129770992366412,0.0372137404580153,0.627862595419847,0.151717557251908,0.0400763358778626,0.00572519083969466,28.680790960452,-0.909884869804068,-0.0317245389452024,-0.820138080879677,-0.39128725232809
"61310",6,6,0,0,0,4,0,0,0,0,0,132,113,26.6666666666667,25,6,1,35,52,3,21,16,0,17,19,0,0,2,1,2,0,0,30,27,3,3,80,17,5.4,1.95,5.02861300609535,6.4125,5.7375,1.0125,11.8125,7.0875,0.309734513274336,0.409090909090909,0.460176991150442,0.869267900241352,0.351648351648352,0.386972982119373,0.143939393939394,0.128787878787879,0.0227272727272727,0.689393939393939,0.189393939393939,0.0454545454545455,0.00757575757575758,25.9583333333333,-2.04036481249748,-0.078601533707768,-0.232893433208201,-0.882172095485611
"61311",48,0,48,5,1,0,1,0,6,9,1,284,250,61.3333333333333,46,15,3,78,141,14,47,39,0,29,43,0,4,3,6,1,26,13,57,72,5,3,184,29,5.72282608695652,1.7445652173913,6.06230865826926,6.30978260869565,4.2554347826087,2.05434782608696,11.445652173913,6.89673913043478,0.312,0.380281690140845,0.564,0.944281690140845,0.3248730964467,0.399940821993201,0.151408450704225,0.102112676056338,0.0492957746478873,0.693661971830986,0.161971830985915,0.0528169014084507,0.0105633802816901,28.8177083333333,-1.84960394293226,-0.064182894820711,-0.437394542481882,-0.770060814228666
"61312",48,0,48,1,11,7,5,6,11,16,3,264,227,56,47,9,0,68,113,12,38,31,1,29,40,2,3,1,5,3,28,11,50,70,2,1,168,28,4.98214285714286,1.71428571428571,5.9357558632382,6.42857142857143,4.66071428571429,1.92857142857143,10.9285714285714,6.10714285714286,0.299559471365639,0.375,0.497797356828194,0.872797356828194,0.314606741573034,0.380223749265187,0.151515151515152,0.106060606060606,0.0454545454545455,0.681818181818182,0.178030303030303,0.0340909090909091,0,28.84375,-1.06000766964033,-0.0367499950471189,-0.22866663584874,-0.433080749713522
"61313",168,0,168,6,21,8,11,10,32,36,21,856,756,192.666666666667,136,43,3,220,383,38,132,115,8,78,139,1,15,8,14,6,93,34,164,241,14,10,578,70,5.3719723183391,1.50519031141869,5.28968567045521,6.49307958477509,3.64359861591696,1.77508650519031,10.2768166089965,6.16608996539792,0.291005291005291,0.345794392523364,0.506613756613757,0.852408149137121,0.306397306397306,0.365224177699108,0.162383177570093,0.0817757009345794,0.044392523364486,0.695093457943925,0.158878504672897,0.0502336448598131,0.00350467289719626,28.8690476190476,-1.1189547778954,-0.0387596706569954,-0.829744060731234,-0.484663586875721
